customer_id,gender,age,tenure_months,contract_type,state,signup_date
10957,Male,28,29,Month-to-month,Tamil Nadu,2020-07-21
10958,Female,24,37,Month-to-month,West Bengal,2022-01-02
10959,Male,48,33,Month-to-month,West Bengal,2019-12-16
10960,Male,61,29,One year,Maharashtra,2019-08-31
10961,Male,27,28,One year,Tamil Nadu,2019-04-28
10962,Female,56,33,Two year,Delhi,2021-05-31
10963,Male,30,23,Month-to-month,Gujarat,2022-11-08
10964,Male,48,25,Two year,Tamil Nadu,2018-04-27
10965,Male,24,33,Month-to-month,Gujarat,2020-08-25
10966,Male,73,29,One year,Karnataka,2018-07-11
10967,Female,66,31,Month-to-month,Karnataka,2020-02-27
10968,Female,59,24,Two year,Tamil Nadu,2019-09-10
10969,Male,59,31,Month-to-month,Gujarat,2019-05-31
10970,Female,73,25,One year,Karnataka,2022-04-03
10971,Male,53,35,One year,Tamil Nadu,2018-11-03
10972,Male,37,26,Month-to-month,Gujarat,2023-06-11
10973,Male,21,31,Month-to-month,Tamil Nadu,2019-06-16
10974,Female,71,34,Two year,West Bengal,2018-05-02
10975,Female,24,30,Month-to-month,Gujarat,2019-10-11
10976,Female,71,26,Month-to-month,Karnataka,2019-08-15
10977,Female,18,32,Month-to-month,Tamil Nadu,2021-03-23
10978,Female,61,26,Month-to-month,Karnataka,2020-05-19
10979,Female,73,30,Month-to-month,Tamil Nadu,2022-04-10
10980,Female,62,34,Month-to-month,Maharashtra,2022-01-15
10981,Female,59,31,Month-to-month,Karnataka,2021-04-07
10982,Female,64,24,Month-to-month,Karnataka,2018-02-28
10983,Male,30,21,Two year,Delhi,2018-10-28
10984,Female,72,31,Two year,West Bengal,2019-07-07
10985,Female,39,30,One year,Karnataka,2022-04-23
10986,Female,71,24,Month-to-month,Gujarat,2021-02-14
10987,Female,38,37,Two year,Tamil Nadu,2022-12-16
10988,Female,39,38,Month-to-month,Maharashtra,2022-12-11
10989,Female,45,36,Month-to-month,Gujarat,2021-02-24
10990,Female,26,31,Two year,Gujarat,2021-11-29
10991,Female,43,26,One year,Gujarat,2019-02-03
10992,Female,26,26,One year,Gujarat,2019-05-30
10993,Female,32,31,One year,Maharashtra,2020-03-15
10994,Female,27,29,Month-to-month,Delhi,2023-03-24
10995,Male,41,21,Month-to-month,West Bengal,2019-05-13
10996,Male,74,24,One year,Karnataka,2020-07-30
10997,Female,59,25,Month-to-month,Gujarat,2019-06-12
10998,Female,25,28,Month-to-month,Karnataka,2019-02-02
10999,Male,41,33,One year,Karnataka,2021-07-12
11000,Female,33,40,One year,Gujarat,2022-11-10
11001,Male,66,29,Month-to-month,Delhi,2021-07-10
11002,Male,43,33,One year,Karnataka,2021-11-22
11003,Male,44,34,One year,Tamil Nadu,2022-07-28
11004,Male,54,37,One year,Karnataka,2022-10-15
11005,Male,21,26,Month-to-month,West Bengal,2022-03-31
11006,Female,67,23,Month-to-month,Gujarat,2019-03-12
11007,Male,41,30,Month-to-month,Maharashtra,2020-04-19
11008,Female,36,25,Month-to-month,Karnataka,2023-05-08
11009,Female,53,34,Month-to-month,Delhi,2018-12-26
11010,Male,56,28,Month-to-month,Tamil Nadu,2021-02-26
11011,Male,27,40,Month-to-month,Tamil Nadu,2020-05-13
11012,Female,42,35,Two year,Maharashtra,2019-09-26
11013,Male,35,28,Month-to-month,West Bengal,2021-06-18
11014,Male,36,33,One year,Maharashtra,2022-07-09
11015,Female,53,31,One year,West Bengal,2022-09-29
11016,Female,27,30,Month-to-month,Karnataka,2021-05-30
11017,Male,50,29,Two year,Gujarat,2018-08-02
11018,Female,72,34,Month-to-month,Delhi,2020-07-04
11019,Male,67,28,Month-to-month,Tamil Nadu,2019-08-15
11020,Male,22,25,One year,Maharashtra,2022-12-04
11021,Male,64,39,Month-to-month,Delhi,2018-05-15
11022,Female,66,36,One year,West Bengal,2023-01-16
11023,Female,52,43,Month-to-month,Gujarat,2020-01-24
11024,Female,61,27,One year,Tamil Nadu,2019-01-21
11025,Female,51,30,Month-to-month,Tamil Nadu,2021-08-19
11026,Female,50,26,One year,West Bengal,2022-12-11
11027,Male,72,27,Month-to-month,Gujarat,2021-08-03
11028,Male,38,23,One year,Tamil Nadu,2022-05-05
11029,Male,34,42,One year,Gujarat,2021-04-27
11030,Male,39,27,Month-to-month,Tamil Nadu,2021-08-13
11031,Female,65,32,One year,Karnataka,2022-03-30
11032,Male,54,22,Month-to-month,West Bengal,2019-01-24
11033,Female,32,27,Two year,Gujarat,2022-01-22
11034,Male,52,34,Month-to-month,Delhi,2020-01-14
11035,Female,45,42,One year,Karnataka,2021-07-08
11036,Female,24,37,One year,Delhi,2019-12-05
11037,Male,49,33,Month-to-month,West Bengal,2020-07-13
11038,Male,28,33,Month-to-month,Tamil Nadu,2022-10-05
11039,Male,27,37,Month-to-month,Delhi,2020-02-12
11040,Male,26,30,One year,Karnataka,2021-02-10
11041,Female,31,28,Month-to-month,Gujarat,2023-03-25
11042,Male,30,36,Month-to-month,Maharashtra,2020-05-13
11043,Male,74,24,One year,Delhi,2020-11-25
11044,Female,42,30,Month-to-month,Maharashtra,2018-03-20
11045,Male,19,29,One year,West Bengal,2021-07-22
11046,Male,52,36,Month-to-month,Delhi,2023-06-07
11047,Male,24,22,Month-to-month,Delhi,2021-07-25
11048,Male,38,33,One year,Gujarat,2019-11-05
11049,Male,35,28,Month-to-month,Tamil Nadu,2018-11-08
11050,Female,20,34,Month-to-month,Karnataka,2022-04-02
11051,Male,59,28,Two year,Karnataka,2018-07-23
11052,Male,71,33,Month-to-month,Karnataka,2020-09-11
11053,Male,56,26,Two year,West Bengal,2023-05-30
11054,Male,58,41,Two year,Tamil Nadu,2018-01-17
11055,Male,66,35,Month-to-month,Maharashtra,2022-10-04
11056,Female,28,23,Month-to-month,Karnataka,2019-04-21
11057,Male,56,28,One year,Maharashtra,2022-03-15
11058,Female,41,27,Month-to-month,Tamil Nadu,2020-10-13
11059,Female,63,29,Month-to-month,West Bengal,2018-07-29
11060,Male,36,30,One year,Tamil Nadu,2019-05-14
11061,Male,21,26,Month-to-month,Gujarat,2021-11-26
11062,Male,43,33,Two year,Karnataka,2019-03-05
11063,Male,55,29,Month-to-month,West Bengal,2021-01-06
11064,Female,59,35,Month-to-month,Gujarat,2022-05-11
11065,Male,49,36,Month-to-month,Karnataka,2021-01-08
11066,Male,56,29,Two year,Tamil Nadu,2021-08-22
11067,Male,62,26,One year,Tamil Nadu,2018-02-27
11068,Male,63,30,One year,Delhi,2022-04-03
11069,Male,53,29,Month-to-month,Delhi,2021-05-16
11070,Male,57,27,Month-to-month,Tamil Nadu,2022-03-15
11071,Female,54,25,Month-to-month,Tamil Nadu,2021-03-04
11072,Female,50,25,Month-to-month,Maharashtra,2023-02-11
11073,Male,53,39,Month-to-month,Maharashtra,2020-09-20
11074,Male,20,34,One year,Gujarat,2019-06-06
11075,Male,26,22,Month-to-month,Delhi,2019-08-04
11076,Female,25,29,Two year,Delhi,2023-02-20
11077,Male,50,30,Month-to-month,Tamil Nadu,2020-06-17
11078,Female,23,28,Two year,Tamil Nadu,2021-01-11
11079,Male,58,34,Month-to-month,Gujarat,2019-09-13
11080,Male,56,25,Month-to-month,West Bengal,2020-12-03
11081,Male,21,24,Month-to-month,West Bengal,2022-02-15
11082,Male,30,28,Month-to-month,West Bengal,2020-08-23
11083,Female,66,27,Month-to-month,Delhi,2020-06-28
11084,Female,19,33,Month-to-month,Maharashtra,2022-07-26
11085,Male,22,34,Month-to-month,West Bengal,2019-05-08
11086,Male,61,37,One year,Karnataka,2019-05-14
11087,Female,44,33,One year,Gujarat,2020-11-07
11088,Female,49,25,One year,West Bengal,2019-08-28
11089,Female,38,27,Month-to-month,Karnataka,2020-08-05
11090,Female,25,25,One year,West Bengal,2018-10-21
11091,Male,55,20,Month-to-month,Maharashtra,2023-06-23
11092,Female,25,31,Month-to-month,Maharashtra,2021-03-17
11093,Male,67,29,Month-to-month,West Bengal,2022-02-04
11094,Female,20,30,Month-to-month,Karnataka,2018-06-21
11095,Female,71,19,Month-to-month,Gujarat,2022-05-06
11096,Female,61,27,Month-to-month,Karnataka,2019-06-15
11097,Female,20,24,Month-to-month,Gujarat,2021-02-17
11098,Female,39,22,One year,West Bengal,2023-02-03
11099,Male,23,22,One year,Gujarat,2022-10-27
11100,Male,19,39,Two year,Tamil Nadu,2018-03-07
11101,Female,40,36,One year,Delhi,2018-05-21
11102,Female,61,26,Month-to-month,Delhi,2019-03-22
11103,Male,19,24,Two year,Maharashtra,2022-03-10
11104,Female,55,38,Two year,Tamil Nadu,2018-07-08
11105,Female,34,26,Month-to-month,Delhi,2018-06-07
11106,Male,52,28,Month-to-month,West Bengal,2022-06-22
11107,Female,51,31,Two year,Gujarat,2019-11-01
11108,Female,40,33,Month-to-month,Gujarat,2023-05-25
11109,Male,47,27,Two year,Karnataka,2018-09-03
11110,Male,69,35,Month-to-month,Karnataka,2020-05-05
11111,Male,25,32,Month-to-month,Gujarat,2020-08-01
11112,Female,39,31,Month-to-month,West Bengal,2020-01-18
11113,Male,61,28,Month-to-month,Gujarat,2020-11-22
11114,Male,53,16,One year,Karnataka,2021-10-16
11115,Male,22,27,Two year,Delhi,2022-11-12
11116,Male,30,24,Month-to-month,Maharashtra,2018-11-26
11117,Male,46,42,Month-to-month,Karnataka,2019-05-27
11118,Male,48,35,One year,West Bengal,2020-04-29
11119,Female,64,35,One year,Delhi,2022-12-16
11120,Female,74,32,Month-to-month,Delhi,2020-12-30
11121,Male,72,39,Month-to-month,Delhi,2021-08-29
11122,Male,33,32,One year,Tamil Nadu,2023-04-23
11123,Male,59,20,One year,Tamil Nadu,2022-10-18
11124,Female,47,27,Month-to-month,Delhi,2018-03-20
11125,Female,74,28,Month-to-month,West Bengal,2018-06-18
11126,Female,72,32,Two year,Gujarat,2020-03-20
11127,Female,33,28,One year,West Bengal,2020-09-09
11128,Female,29,24,Month-to-month,Tamil Nadu,2018-06-29
11129,Female,34,27,Month-to-month,Karnataka,2022-07-10
11130,Female,33,32,One year,Tamil Nadu,2018-09-17
11131,Female,29,28,Month-to-month,Gujarat,2022-02-18
11132,Female,25,25,Month-to-month,Maharashtra,2022-12-01
11133,Male,37,35,Month-to-month,Tamil Nadu,2020-10-25
11134,Male,20,27,Month-to-month,West Bengal,2018-10-24
11135,Male,33,27,One year,West Bengal,2019-09-12
11136,Male,47,32,Month-to-month,Delhi,2020-05-04
11137,Female,62,28,One year,Delhi,2018-12-26
11138,Female,40,23,Month-to-month,Delhi,2018-04-27
11139,Male,45,22,Month-to-month,Maharashtra,2018-12-23
11140,Female,68,40,Month-to-month,Gujarat,2020-08-14
11141,Male,57,45,Two year,Karnataka,2023-02-10
11142,Female,71,34,Two year,West Bengal,2019-03-15
11143,Male,22,38,Month-to-month,West Bengal,2021-09-16
11144,Female,37,30,One year,Gujarat,2022-03-29
11145,Female,57,27,One year,Maharashtra,2022-08-05
11146,Male,73,34,Two year,Delhi,2021-04-26
11147,Female,61,42,Month-to-month,Gujarat,2023-06-15
11148,Male,18,32,One year,Karnataka,2021-07-28
11149,Male,74,18,Month-to-month,Delhi,2022-03-15
11150,Male,47,29,Month-to-month,Karnataka,2022-01-29
11151,Male,38,29,Two year,Tamil Nadu,2021-02-12
11152,Female,37,44,Month-to-month,Karnataka,2023-05-18
11153,Female,23,30,Month-to-month,Delhi,2021-06-13
11154,Female,39,39,Month-to-month,Tamil Nadu,2021-09-23
11155,Male,35,34,One year,Delhi,2019-06-06
11156,Female,25,27,One year,West Bengal,2018-07-18
11157,Male,56,37,Month-to-month,Delhi,2022-11-23
11158,Female,49,32,Two year,Tamil Nadu,2020-12-09
11159,Female,50,35,Month-to-month,Karnataka,2023-05-18
11160,Female,70,28,Month-to-month,West Bengal,2021-03-11
11161,Male,33,28,Two year,Maharashtra,2022-12-12
11162,Female,29,29,Month-to-month,Maharashtra,2022-04-01
11163,Female,55,28,Month-to-month,Maharashtra,2022-03-18
11164,Male,69,24,Month-to-month,Maharashtra,2019-11-01
11165,Female,51,31,One year,Gujarat,2020-11-19
11166,Male,31,26,Month-to-month,Maharashtra,2021-01-10
11167,Female,53,30,Two year,Tamil Nadu,2018-01-31
11168,Male,50,43,One year,Maharashtra,2022-11-07
11169,Male,40,30,Month-to-month,Delhi,2020-10-04
11170,Female,67,30,One year,Maharashtra,2018-11-29
11171,Male,62,26,Month-to-month,Karnataka,2019-10-22
11172,Male,19,22,Month-to-month,Tamil Nadu,2018-06-26
11173,Male,58,33,One year,Tamil Nadu,2019-01-05
11174,Male,38,31,Two year,West Bengal,2019-07-01
11175,Male,19,34,Month-to-month,Gujarat,2019-06-19
11176,Male,44,34,Month-to-month,Delhi,2021-02-03
11177,Female,74,27,Month-to-month,Tamil Nadu,2018-04-07
11178,Male,26,22,Month-to-month,Karnataka,2018-08-18
11179,Male,18,36,Month-to-month,Maharashtra,2018-08-15
11180,Female,28,28,Month-to-month,Tamil Nadu,2019-01-06
11181,Female,20,37,One year,Karnataka,2021-01-28
11182,Female,69,37,Month-to-month,Maharashtra,2022-01-08
11183,Female,40,24,Month-to-month,Gujarat,2022-01-31
11184,Female,43,24,One year,Tamil Nadu,2018-02-24
11185,Female,21,30,One year,Tamil Nadu,2021-05-03
11186,Female,35,24,Month-to-month,Karnataka,2022-03-24
11187,Male,72,31,Month-to-month,West Bengal,2019-02-28
11188,Male,23,33,One year,Delhi,2018-11-11
11189,Female,52,40,Month-to-month,Gujarat,2021-02-25
11190,Male,39,26,Month-to-month,Delhi,2018-02-01
11191,Male,60,34,One year,Tamil Nadu,2018-04-03
11192,Male,32,27,Month-to-month,Delhi,2019-06-03
11193,Female,39,31,Month-to-month,Maharashtra,2021-07-05
11194,Female,54,24,Month-to-month,Gujarat,2020-05-02
11195,Male,69,34,Month-to-month,Delhi,2023-04-10
11196,Female,59,24,Month-to-month,Maharashtra,2021-05-28
11197,Male,29,32,Two year,Karnataka,2020-01-22
11198,Male,64,30,Month-to-month,Delhi,2021-02-03
11199,Male,66,27,Month-to-month,Gujarat,2022-04-21
11200,Male,59,25,Month-to-month,Maharashtra,2019-02-20
11201,Female,55,24,Two year,Delhi,2019-07-11
11202,Female,35,29,Month-to-month,Karnataka,2023-01-08
11203,Female,62,29,Month-to-month,Delhi,2021-08-25
11204,Male,52,31,Two year,Maharashtra,2019-01-01
11205,Female,47,40,Month-to-month,Delhi,2022-03-25
11206,Male,41,30,Month-to-month,Gujarat,2022-01-22
11207,Female,59,34,Month-to-month,Tamil Nadu,2019-08-22
11208,Male,47,30,Month-to-month,Maharashtra,2021-10-25
11209,Male,31,39,Month-to-month,Maharashtra,2018-11-27
11210,Male,23,31,One year,Maharashtra,2019-11-20
11211,Female,20,30,Month-to-month,Maharashtra,2022-07-24
11212,Female,33,32,Month-to-month,Delhi,2022-09-27
11213,Female,24,30,Month-to-month,Gujarat,2018-01-11
11214,Female,69,20,Month-to-month,Karnataka,2020-03-28
11215,Male,31,36,Month-to-month,Gujarat,2022-03-11
11216,Female,26,24,Two year,Maharashtra,2019-02-23
11217,Female,32,35,Month-to-month,West Bengal,2021-02-19
11218,Male,38,31,One year,Delhi,2020-06-29
11219,Male,52,15,Month-to-month,West Bengal,2021-06-12
11220,Male,19,36,Month-to-month,Delhi,2021-09-16
11221,Female,44,17,Month-to-month,Maharashtra,2022-04-16
11222,Male,19,36,Month-to-month,Delhi,2018-12-14
11223,Male,52,29,Month-to-month,Maharashtra,2020-08-15
11224,Male,35,29,Month-to-month,Gujarat,2019-02-16
11225,Female,31,31,One year,Tamil Nadu,2021-06-01
11226,Male,37,27,Month-to-month,Delhi,2018-06-02
11227,Female,35,28,Month-to-month,Maharashtra,2021-05-20
11228,Female,27,32,Month-to-month,West Bengal,2018-04-02
11229,Male,42,26,Month-to-month,Maharashtra,2023-04-29
11230,Male,19,29,Month-to-month,West Bengal,2018-11-27
11231,Female,42,34,Month-to-month,Delhi,2022-01-30
11232,Male,71,27,Month-to-month,Karnataka,2023-02-27
11233,Male,50,19,One year,West Bengal,2022-07-23
11234,Female,53,39,Two year,Maharashtra,2020-08-12
11235,Female,48,31,Month-to-month,Delhi,2022-09-29
11236,Male,31,27,Month-to-month,Maharashtra,2020-08-27
11237,Female,18,31,Two year,Karnataka,2019-07-08
11238,Male,63,22,Month-to-month,Tamil Nadu,2023-03-17
11239,Male,33,45,Month-to-month,Karnataka,2020-07-18
11240,Male,71,32,Month-to-month,Gujarat,2021-06-05
11241,Female,63,31,Month-to-month,Delhi,2018-07-13
11242,Male,69,31,Month-to-month,Karnataka,2019-06-14
11243,Male,20,28,Month-to-month,Tamil Nadu,2020-04-24
11244,Male,52,32,Month-to-month,Maharashtra,2021-06-20
11245,Female,58,32,Month-to-month,Delhi,2021-11-13
11246,Female,23,27,One year,West Bengal,2021-07-23
11247,Female,42,39,Month-to-month,Karnataka,2022-01-13
11248,Female,30,33,Month-to-month,Tamil Nadu,2019-10-01
11249,Female,70,24,Month-to-month,Karnataka,2022-05-30
11250,Male,51,30,One year,Gujarat,2022-05-17
11251,Female,25,32,One year,Delhi,2019-04-23
11252,Female,38,27,One year,Maharashtra,2019-04-25
11253,Female,51,25,Month-to-month,Tamil Nadu,2018-10-15
11254,Male,21,25,One year,Karnataka,2019-11-29
11255,Female,42,29,One year,Delhi,2022-09-10
11256,Female,32,29,Month-to-month,Karnataka,2022-08-29
11257,Male,21,38,Month-to-month,Delhi,2019-11-26
11258,Female,62,31,Month-to-month,Gujarat,2019-06-24
11259,Male,29,28,One year,Karnataka,2018-11-26
11260,Male,49,33,Month-to-month,Gujarat,2019-04-15
11261,Male,49,41,Month-to-month,West Bengal,2022-11-18
11262,Male,45,27,Two year,West Bengal,2020-04-28
11263,Male,30,25,One year,Tamil Nadu,2019-06-18
11264,Female,48,34,Two year,Gujarat,2023-05-17
11265,Male,31,28,Two year,Delhi,2019-04-12
11266,Male,37,32,Month-to-month,Tamil Nadu,2020-09-03
11267,Female,35,35,One year,Karnataka,2019-02-24
11268,Male,46,37,Month-to-month,Karnataka,2022-06-20
11269,Female,23,42,Two year,Delhi,2021-02-19
11270,Female,49,27,Month-to-month,Maharashtra,2020-02-01
11271,Female,46,28,Two year,Maharashtra,2020-10-02
11272,Male,60,29,One year,Karnataka,2020-06-09
11273,Male,19,25,One year,Delhi,2018-11-04
11274,Male,40,27,Month-to-month,Maharashtra,2023-05-10
11275,Female,36,24,Month-to-month,Gujarat,2020-07-12
11276,Male,48,28,One year,Karnataka,2018-11-30
11277,Male,68,31,Month-to-month,West Bengal,2020-08-11
11278,Male,22,23,One year,Gujarat,2021-12-14
11279,Female,36,33,Month-to-month,Delhi,2021-09-11
11280,Female,51,33,One year,West Bengal,2020-10-18
11281,Male,27,30,Month-to-month,Gujarat,2022-07-31
11282,Male,42,33,One year,Maharashtra,2020-02-28
11283,Male,19,30,One year,Maharashtra,2020-04-11
11284,Male,28,34,Month-to-month,West Bengal,2020-04-23
11285,Female,67,29,Month-to-month,Tamil Nadu,2022-05-16
11286,Female,48,28,Month-to-month,Karnataka,2018-09-07
11287,Female,73,33,Month-to-month,West Bengal,2021-01-23
11288,Female,32,37,Month-to-month,Delhi,2021-08-12
11289,Male,26,20,One year,Karnataka,2018-07-03
11290,Male,40,29,Month-to-month,Gujarat,2021-07-07
11291,Male,36,25,Month-to-month,Delhi,2020-03-09
11292,Female,26,31,Month-to-month,Delhi,2022-08-18
11293,Male,52,26,Month-to-month,Maharashtra,2018-07-05
11294,Female,38,37,Month-to-month,Gujarat,2021-12-03
11295,Female,26,24,Two year,Maharashtra,2020-12-28
11296,Male,45,27,Two year,Maharashtra,2020-04-17
11297,Male,63,29,Month-to-month,Tamil Nadu,2022-12-02
11298,Male,68,24,Month-to-month,Maharashtra,2019-09-19
11299,Female,24,41,One year,Karnataka,2020-05-08
11300,Male,33,29,Month-to-month,Delhi,2018-01-08
11301,Female,33,21,Month-to-month,Maharashtra,2021-07-12
11302,Male,50,26,Month-to-month,West Bengal,2020-02-22
11303,Female,21,16,Month-to-month,Karnataka,2022-02-16
11304,Female,21,35,Two year,Gujarat,2022-11-20
11305,Male,56,29,One year,Delhi,2022-06-29
11306,Female,57,29,Month-to-month,West Bengal,2020-02-14
11307,Female,34,35,Month-to-month,West Bengal,2022-10-26
11308,Male,54,29,One year,Gujarat,2023-02-07
11309,Female,56,30,One year,West Bengal,2020-10-03
11310,Male,69,27,One year,Karnataka,2021-10-26
11311,Female,46,30,One year,Gujarat,2022-12-12
11312,Male,69,23,Month-to-month,West Bengal,2019-11-08
11313,Male,53,26,One year,Gujarat,2021-01-11
11314,Female,55,21,One year,Gujarat,2023-01-05
11315,Female,56,29,Month-to-month,Maharashtra,2022-07-28
11316,Female,67,26,One year,Maharashtra,2018-07-30
11317,Female,54,21,Month-to-month,Maharashtra,2021-08-29
11318,Female,69,27,Month-to-month,West Bengal,2022-06-16
11319,Male,52,39,Month-to-month,Delhi,2021-09-22
11320,Female,24,21,Month-to-month,Karnataka,2019-05-05
11321,Male,44,44,Month-to-month,West Bengal,2021-11-27
11322,Male,45,29,Month-to-month,Maharashtra,2019-10-01
11323,Female,39,26,Month-to-month,Gujarat,2018-07-10
11324,Male,31,30,Month-to-month,West Bengal,2019-11-02
11325,Male,24,37,Month-to-month,Gujarat,2020-04-22
11326,Male,54,32,Month-to-month,Gujarat,2018-12-01
11327,Male,39,31,One year,Gujarat,2022-03-26
11328,Female,22,32,Month-to-month,Tamil Nadu,2022-07-01
11329,Male,72,35,Month-to-month,Delhi,2021-01-15
11330,Female,19,28,Two year,Karnataka,2019-08-02
11331,Female,44,29,One year,Karnataka,2018-03-03
11332,Male,38,30,Two year,Maharashtra,2019-01-22
11333,Female,71,31,Month-to-month,Tamil Nadu,2021-03-15
11334,Female,55,36,Month-to-month,West Bengal,2018-06-02
11335,Female,32,25,One year,West Bengal,2019-09-11
11336,Male,38,26,Month-to-month,Karnataka,2022-08-11
11337,Female,27,32,Month-to-month,Delhi,2019-11-29
11338,Female,40,29,Month-to-month,Gujarat,2021-10-04
11339,Female,73,31,One year,Maharashtra,2023-02-21
11340,Male,56,23,Month-to-month,Delhi,2018-06-27
11341,Female,22,37,Two year,Karnataka,2023-03-28
11342,Male,18,34,Two year,Tamil Nadu,2020-04-26
11343,Male,30,21,Month-to-month,Maharashtra,2019-05-02
11344,Male,38,28,One year,Karnataka,2022-12-07
11345,Male,43,43,One year,West Bengal,2022-08-12
11346,Male,67,27,One year,Maharashtra,2021-06-24
11347,Male,62,45,Month-to-month,Karnataka,2021-07-01
11348,Female,38,27,One year,West Bengal,2019-05-15
11349,Male,70,33,Month-to-month,West Bengal,2019-06-25
11350,Female,35,34,Two year,Gujarat,2021-10-07
11351,Female,54,18,Month-to-month,Tamil Nadu,2022-03-16
11352,Male,62,28,Month-to-month,Gujarat,2022-12-07
11353,Female,49,30,One year,Karnataka,2018-01-13
11354,Female,53,24,One year,Delhi,2022-05-02
11355,Female,34,29,Month-to-month,Gujarat,2018-05-31
11356,Female,52,33,Month-to-month,Delhi,2020-12-09
11357,Male,66,32,Month-to-month,West Bengal,2021-05-23
11358,Female,28,33,Two year,Karnataka,2020-09-17
11359,Male,38,31,One year,Tamil Nadu,2019-10-06
11360,Female,69,25,One year,Delhi,2019-01-07
11361,Female,72,29,Month-to-month,Karnataka,2021-02-10
11362,Male,70,20,Month-to-month,Delhi,2018-09-09
11363,Female,43,27,One year,Gujarat,2023-06-10
11364,Female,21,31,One year,Karnataka,2021-09-26
11365,Female,51,26,Month-to-month,Gujarat,2018-02-22
11366,Male,69,25,Two year,Maharashtra,2021-02-27
11367,Female,65,33,Month-to-month,Karnataka,2023-02-03
11368,Male,35,28,Month-to-month,Delhi,2018-07-12
11369,Female,57,35,Month-to-month,Maharashtra,2019-08-14
11370,Male,52,20,Month-to-month,Gujarat,2020-12-16
11371,Male,58,26,Month-to-month,Gujarat,2018-04-07
11372,Female,46,36,Month-to-month,Delhi,2018-07-17
11373,Female,69,33,Month-to-month,Maharashtra,2022-07-29
11374,Male,46,19,One year,West Bengal,2018-05-27
11375,Male,55,27,Month-to-month,Tamil Nadu,2022-09-04
11376,Female,59,35,Month-to-month,Delhi,2022-05-18
11377,Male,38,36,Month-to-month,Gujarat,2022-05-20
11378,Female,59,29,Month-to-month,Karnataka,2021-08-11
11379,Female,30,25,One year,Maharashtra,2019-12-24
11380,Female,66,23,Month-to-month,West Bengal,2022-07-03
11381,Female,58,31,One year,Tamil Nadu,2022-12-23
11382,Male,34,30,One year,Karnataka,2019-11-15
11383,Female,73,31,Month-to-month,Maharashtra,2020-11-01
11384,Male,26,31,Month-to-month,West Bengal,2023-04-26
11385,Female,58,30,Month-to-month,Delhi,2018-11-29
11386,Male,18,25,Month-to-month,West Bengal,2021-05-28
11387,Female,19,27,One year,Delhi,2021-11-22
11388,Male,65,30,Month-to-month,Maharashtra,2021-09-27
11389,Male,46,26,Month-to-month,West Bengal,2022-12-27
11390,Female,50,37,Month-to-month,Tamil Nadu,2019-05-27
11391,Female,27,22,Month-to-month,West Bengal,2018-06-21
11392,Female,67,35,Month-to-month,Maharashtra,2022-01-31
11393,Female,57,22,Month-to-month,Karnataka,2022-11-07
11394,Male,38,36,Month-to-month,Karnataka,2021-04-04
11395,Female,45,32,Month-to-month,West Bengal,2022-09-19
11396,Male,28,30,One year,West Bengal,2021-04-08
11397,Male,72,32,Two year,Delhi,2019-07-18
11398,Female,51,29,Month-to-month,Maharashtra,2019-05-27
11399,Male,25,31,Month-to-month,Delhi,2023-01-29
11400,Male,39,33,Two year,Tamil Nadu,2021-04-27
11401,Male,25,24,Month-to-month,Karnataka,2021-02-17
11402,Male,66,30,Month-to-month,Gujarat,2018-04-15
11403,Female,32,22,Month-to-month,Gujarat,2019-11-05
11404,Female,34,32,One year,Maharashtra,2020-03-17
11405,Female,40,22,Month-to-month,Maharashtra,2020-11-30
11406,Female,41,26,Two year,Gujarat,2020-06-07
11407,Male,62,26,One year,Maharashtra,2020-05-25
11408,Male,36,41,One year,Karnataka,2019-11-08
11409,Female,22,36,One year,Tamil Nadu,2018-11-17
11410,Female,49,22,Month-to-month,Tamil Nadu,2023-03-25
11411,Female,61,26,Month-to-month,Delhi,2018-12-01
11412,Male,18,26,Two year,Karnataka,2021-03-29
11413,Female,40,40,Two year,Maharashtra,2018-09-21
11414,Female,54,33,Month-to-month,Maharashtra,2020-05-14
11415,Female,25,49,Two year,Delhi,2022-04-03
11416,Male,30,36,Month-to-month,Delhi,2022-09-05
11417,Male,25,32,Month-to-month,Maharashtra,2022-02-09
11418,Male,74,39,Month-to-month,Maharashtra,2018-12-18
11419,Male,40,36,Month-to-month,Karnataka,2022-04-18
11420,Male,60,29,Month-to-month,Delhi,2022-12-02
11421,Male,18,29,Month-to-month,Karnataka,2021-05-18
11422,Male,62,40,Month-to-month,West Bengal,2022-02-28
11423,Male,68,27,Month-to-month,Maharashtra,2023-04-03
11424,Female,41,28,Month-to-month,Gujarat,2023-02-09
11425,Female,52,28,Two year,Gujarat,2021-11-06
11426,Male,41,33,Month-to-month,West Bengal,2019-11-07
11427,Male,34,26,Month-to-month,Maharashtra,2022-02-13
11428,Female,22,23,Month-to-month,Delhi,2020-07-07
11429,Male,37,29,Month-to-month,Gujarat,2023-05-14
11430,Male,38,20,One year,Delhi,2018-01-05
11431,Male,57,36,Month-to-month,Gujarat,2018-02-03
11432,Female,48,29,One year,Delhi,2022-12-21
11433,Female,63,37,Month-to-month,Gujarat,2021-03-14
11434,Female,53,31,Month-to-month,Delhi,2018-12-17
11435,Female,28,22,Month-to-month,West Bengal,2019-08-06
11436,Female,69,29,Month-to-month,Karnataka,2019-04-10
11437,Male,32,31,Month-to-month,Delhi,2018-12-14
